id;address;schooltype;title;content;type;2017;2018;2019;2020;2021;2022;finance;costs;comments;lat;lng;icon;color
915;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Erneuerung Hauptwasserleitung Wasserzähler zu TH, HM-Wohnungen, Schulgeb. (Rest aus 2017);Sanierung;x;x;;;;;;;;;;fa-graduation-cap;blue
916;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Schottung TGA-Durchbrüche;Brandschutz;;;x;;;;;;;;;fa-graduation-cap;blue
917;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Hauptanlage Keller SWK;Energetische Sanierung;x;x;;;;;;;;;;fa-graduation-cap;blue
918;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung Fassaden  inkl. Dämmung;Gebäudehülle;;;;;x;;;;;;;fa-graduation-cap;blue
919;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Flachdachsanierung;Gebäudehülle;;x;x;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
920;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung Sanitäranlagen (ohne Turnhalle) ;Sanierung;x;;;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
921;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Erneuerung Fensteranl. Inkl. Sonnenschutz;Gebäudehülle;;;;;x;;;;;;;fa-graduation-cap;blue
922;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;BMA, Rauchmeldertausch;Brandschutz;;x;;;;;;;;;;fa-graduation-cap;blue
923;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Austausch mobile Trennwand Aula, Entf. mobile Trennwandanlage;Sanierung;;;;;;x;;;;;;fa-graduation-cap;blue
924;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Einbau Hocheffizienzpumpe;Energetische Sanierung;;x;;;;;;;;;;fa-graduation-cap;blue
925;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung Klassenräume;Sanierung;;x;;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
926;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung der naturwissenschaftlichen Einrichtung im Raum Physik Sammlung ;Sanierung;;;;;;x;;;;;;fa-graduation-cap;blue
927;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung Flurbereiche;Sanierung;;x;;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
928;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung der naturwissenschaftlichen Einrichtung im Raum 036 Physik Übung;Sanierung;;;;;;x;;;;;;fa-graduation-cap;blue
929;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Sanierung/Gestaltung Schulhof;Sanierung;;;x;;;;;;;;;fa-graduation-cap;blue
930;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 2, Sanierung Hallenboden (Rest aus 2017);Sanierung;x;x;;;;x;;;;;;fa-graduation-cap;blue
931;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 2, Sanierung WC-Anlagen;Sanierung;;;;x;;;;;;;;fa-graduation-cap;blue
932;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 2, Sanierung Sanitäranlagen Zuschauer;Sanierung;;x;;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
933;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 1, Umstellung Beleuchtung auf LED;Energetische Sanierung;x;;;;;;;;;;;fa-graduation-cap;blue
934;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 1, Duschen u. WC-Anlagen;Sanierung;;;;;;x;;;;;;fa-graduation-cap;blue
935;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 1/2, Sanierung Lüftung;Sanierung;x;;;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
936;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 1/2, Dachsanierung;Gebäudehülle;; ;x;;;;Gute Schule 2020-Mittel;;;;;fa-graduation-cap;blue
937;Horkesgath 33/Turnhalle;Gymnasium;Gymnasium Horkesgath;Turnhalle 1,  Sanierung Hallenboden Eigenanteil nach Brand;Sanierung;;x;;;;;;;;;;fa-graduation-cap;blue
938;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Bauunterhalt < 10.000 Euro;Sanierung;;x;x;x;x;x;;;;;;fa-graduation-cap;blue
939;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Prüfung Ausbau G 9;SEP;;;;;;;;;;;;fa-graduation-cap;blue
940;Horkesgath 33;Gymnasium;Gymnasium Horkesgath;Versammlungsstätte/PZ  Überprüfung/Ertüchtigung;Verkehrssicherheit;;;;;;;;;;;;fa-graduation-cap;blue
941;;;Gymnasium Horkesgath;Gesamtbedarf bis 2022;4215000;;;;;;;;;;;;fa-graduation-cap;blue
942;Horkesgath 15;Sport/FB 52;BSA Horkesgath;"Errichtung Kunstrasenplatz; Ausbau leichtathletische Anlage";Sanierung; ;;x;;;;;;;;;fa-graduation-cap;blue
943;Glockenspitz 348;Sport/FB 52;Sporthalle Glockenspitz;"Erneuerung des Bauwerkes; Erneuerung TGA";Sanierung; ;;;x;;;;;;;;fa-graduation-cap;blue
944;;;Bereich Sport;Gesamtbedarf bis 2022;4800000; ; ;;; ; ;;;;;;fa-graduation-cap;blue
